breed,animal_id,birth_month_year,animal_name,sex,sire,source_page,source_raw,IPPdep,IPPac,IPPtop,IPPtop_pct,P450dep,P450ac,P450top,P450top_pct,PE365dep,PE365ac,PE365top,PE365top_pct,AOLdep,AOLac,AOLtop,AOLtop_pct,ACABdep,ACABac,ACABtop,ACABtop_pct,MGTedep,MGTeac,MGTetop,MGTetop_pct,metric_order
Guzerá,ITVT 1404,09/18,GUZERA IT 1404,G,HEMC 358,46,ITVT 1404 09/18 GUZERA IT 1404 G HEMC 358 0.18 33 85% 13.06 47 9% 0.77 67 61% 2.21 73 1% 0.57 70 1% 83 2 22.14 33 14%,0.18,33,85%,85.0,13.06,47,9%,9.0,0.77,67,61%,61.0,2.21,73,1%,1.0,0.57,70,1%,1.0,22.14,33,14%,14.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
Guzerá,ITG 3295,09/11,BECO IT,,CNS 7222,46,"ITG 3295 09/11 BECO IT CNS 7222 -0.61 24 4% 21.93 53 1% 1.83 64 25% 0.86 58 11% 0.57 55 1% 39 2 32.18 24 0,5%",-0.61,24,4%,4.0,21.93,53,1%,1.0,1.83,64,25%,25.0,0.86,58,11%,11.0,0.57,55,1%,1.0,32.18,24,"0,5%",0.5,"IPP,P450,PE365,AOL,ACAB,MGTe"
Guzerá,HEMC 358,05/13,FOCUS DA HE,G,RPOG 94,46,HEMC 358 05/13 FOCUS DA HE G RPOG 94 -0.23 38 25% 14.27 52 7% 2.38 79 10% 2.23 77 1% 0.44 76 4% 184 1 24.90 38 7%,-0.23,38,25%,25.0,14.27,52,7%,7.0,2.38,79,10%,10.0,2.23,77,1%,1.0,0.44,76,4%,4.0,24.9,38,7%,7.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
Guzerá,ITVT 1064,11/16,GUZERA IT 1064,G,RPOG 171,46,ITVT 1064 11/16 GUZERA IT 1064 G RPOG 171 -0.75 44 2% 20.20 45 1% 1.46 54 39% 2.06 57 2% 0.42 54 5% 30 1 29.01 42 2%,-0.75,44,2%,2.0,20.2,45,1%,1.0,1.46,54,39%,39.0,2.06,57,2%,2.0,0.42,54,5%,5.0,29.01,42,2%,2.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
