breed,animal_id,birth_month_year,animal_name,sex,sire,source_page,source_raw,IPPdep,IPPac,IPPtop,IPPtop_pct,P450dep,P450ac,P450top,P450top_pct,PE365dep,PE365ac,PE365top,PE365top_pct,AOLdep,AOLac,AOLtop,AOLtop_pct,ACABdep,ACABac,ACABtop,ACABtop_pct,MGTedep,MGTeac,MGTetop,MGTetop_pct,metric_order
Tabapuã,CSC 11626,11/16,CISQUEIRO DO CORREGO,,CSC 9643,72,CSC 11626 11/16 CISQUEIRO DO CORREGO CSC 9643 0.27 6 86% -1.17 36 94% 0.67 32 7% 0.83 41 10% 0.56 37 1% 15.21 6 12%,0.27,6,86%,86.0,-1.17,36,94%,94.0,0.67,32,7%,7.0,0.83,41,10%,10.0,0.56,37,1%,1.0,15.21,6,12%,12.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
Tabapuã,JAAX 247,10/18,GLADIADOR,G,GCK 1876,72,"JAAX 247 10/18 GLADIADOR G GCK 1876 -0.43 39 6% 2.16 39 49% 0.26 45 17% 2.77 40 0,5% 0.52 39 1% 20.73 39 5%",-0.43,39,6%,6.0,2.16,39,49%,49.0,0.26,45,17%,17.0,2.77,40,"0,5%",0.5,0.52,39,1%,1.0,20.73,39,5%,5.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
Tabapuã,TVCA 825,02/17,CACIFE FIV DA GE 05,,GTRT 3506,72,TVCA 825 02/17 CACIFE FIV DA GE 05 GTRT 3506 0.50 6 98% 5.84 21 20% 0.45 31 11% -1.11 22 97% 0.36 20 8% 13.18 6 15%,0.5,6,98%,98.0,5.84,21,20%,20.0,0.45,31,11%,11.0,-1.11,22,97%,97.0,0.36,20,8%,8.0,13.18,6,15%,15.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
Tabapuã,CSC 9643,09/07,POLITZ DO CORREGO,,TABA R2816,72,"CSC 9643 09/07 POLITZ DO CORREGO TABA R2816 -0.55 13 3% 17.89 21 1% 0.66 43 7% 2.81 31 0,5% 0.27 28 18% 30.20 13 1%",-0.55,13,3%,3.0,17.89,21,1%,1.0,0.66,43,7%,7.0,2.81,31,"0,5%",0.5,0.27,28,18%,18.0,30.2,13,1%,1.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
Tabapuã,TJG 1015,10/16,HASTIL TJG,G,PRTA 325,72,"TJG 1015 10/16 HASTIL TJG G PRTA 325 -0.98 32 0,5% 4.38 43 26% 0.54 40 9% 2.65 55 0,5% 0.24 52 23% 19.05 32 6%",-0.98,32,"0,5%",0.5,4.38,43,26%,26.0,0.54,40,9%,9.0,2.65,55,"0,5%",0.5,0.24,52,23%,23.0,19.05,32,6%,6.0,"IPP,P450,PE365,AOL,ACAB,MGTe"
